Step,Energy 1,Energy 2,Energy 3,Energy 5,Energy 10
207,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
208,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
209,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
210,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
211,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
212,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
213,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
214,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
215,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
216,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
217,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
218,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
219,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
220,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
221,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
222,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
223,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
224,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
225,8889.746094,8885.594727,8880.091797,8870.987305,8890.573242
226,8889.746094,8885.594727,8878.788086,8870.987305,8890.573242
227,8889.746094,8885.594727,8878.788086,8870.987305,8890.573242
228,8889.746094,8885.594727,8878.788086,8870.987305,8890.573242
229,8889.746094,8885.594727,8878.788086,8870.987305,8890.573242
230,8889.746094,8885.594727,8878.788086,8870.987305,8890.573242
231,8889.746094,8885.594727,8878.788086,8870.987305,8890.573242
232,8889.746094,8885.594727,8878.788086,8870.987305,8890.573242
233,8889.746094,8885.594727,8878.269531,8870.987305,8890.573242
234,8889.746094,8885.594727,8878.269531,8870.987305,8890.573242
235,8889.746094,8885.594727,8878.063477,8870.987305,8890.573242
236,8889.746094,8885.594727,8878.063477,8870.987305,8890.573242
237,8889.746094,8885.594727,8876.608398,8870.987305,8890.573242
238,8889.746094,8885.594727,8876.608398,8870.987305,8890.573242
239,8889.746094,8885.594727,8875.197266,8870.987305,8890.573242
240,8889.746094,8885.594727,8875.197266,8870.987305,8890.573242
241,8889.746094,8885.594727,8875.197266,8870.987305,8890.573242
242,8889.746094,8885.594727,8875.197266,8870.987305,8890.573242
243,8889.746094,8885.594727,8875.197266,8870.987305,8890.573242
244,8889.746094,8885.594727,8875.197266,8870.987305,8890.573242
245,8889.746094,8885.594727,8874.839844,8870.987305,8890.573242
246,8889.746094,8885.594727,8874.776367,8870.987305,8890.573242
247,8889.746094,8885.594727,8874.776367,8870.987305,8890.573242
248,8889.746094,8885.594727,8874.776367,8870.987305,8890.573242
249,8889.746094,8885.594727,8874.776367,8870.987305,8890.573242
250,8889.746094,8885.594727,8874.776367,8870.987305,8890.573242
251,8889.746094,8885.594727,8874.776367,8870.987305,8890.573242
252,8889.746094,8885.594727,8874.776367,8870.987305,8890.573242
253,8889.746094,8885.594727,8874.776367,8870.987305,8890.573242
254,8889.746094,8885.594727,8873.84668,8870.987305,8890.573242
255,8889.746094,8885.594727,8873.84668,8870.987305,8890.573242
256,8889.746094,8885.594727,8873.84668,8870.987305,8890.573242
257,8889.746094,8885.594727,8873.84668,8870.987305,8890.573242
258,8889.746094,8885.594727,8873.318359,8870.987305,8890.573242
259,8889.746094,8885.594727,8873.318359,8870.987305,8890.573242
260,8889.746094,8885.594727,8873.318359,8870.987305,8890.573242
261,8889.746094,8885.594727,8873.094727,8870.987305,8890.573242
262,8889.746094,8885.594727,8871.801758,8870.987305,8890.573242
263,8889.746094,8885.594727,8871.801758,8870.987305,8890.573242
264,8889.746094,8885.594727,8871.801758,8870.987305,8890.573242
265,8889.746094,8885.594727,8871.801758,8870.987305,8890.573242
266,8889.746094,8885.594727,8871.801758,8870.987305,8890.573242
267,8889.746094,8885.594727,8871.801758,8870.987305,8890.573242
268,8889.746094,8885.594727,8871.801758,8870.987305,8890.573242
269,8889.746094,8885.594727,8871.801758,8870.987305,8890.573242
270,8889.746094,8885.594727,8871.460938,8870.987305,8890.573242
271,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
272,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
273,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
274,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
275,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
276,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
277,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
278,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
279,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
280,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
281,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
282,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
283,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
284,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
285,8889.746094,8885.594727,8869.393555,8870.987305,8890.573242
286,8889.608398,8885.594727,8869.393555,8870.987305,8890.573242
287,8889.158203,8885.594727,8869.393555,8870.987305,8890.573242
288,8888.329102,8885.594727,8869.393555,8870.987305,8890.573242
289,8888.329102,8885.594727,8869.393555,8870.987305,8890.573242
290,8886.048828,8885.594727,8869.393555,8870.987305,8890.573242
291,8886.048828,8885.594727,8869.393555,8870.987305,8890.573242
292,8886.048828,8885.594727,8869.393555,8870.987305,8890.573242
293,8886.048828,8885.594727,8869.393555,8870.987305,8890.573242
294,8886.048828,8885.594727,8869.393555,8870.987305,8890.573242
295,8886.048828,8885.594727,8869.393555,8870.987305,8890.573242
296,8886.048828,8885.594727,8869.393555,8870.987305,8890.573242
297,8885.999023,8885.594727,8869.393555,8870.987305,8890.573242
298,8885.966797,8885.594727,8869.393555,8870.987305,8890.573242
299,8885.966797,8885.594727,8869.393555,8870.987305,8890.573242
300,8885.633789,8885.594727,8869.393555,8870.987305,8890.573242
301,8885.633789,8885.594727,8869.393555,8870.987305,8890.573242
302,8885.633789,8885.594727,8868.818359,8870.987305,8890.573242
303,8885.633789,8885.594727,8868.818359,8870.987305,8890.573242
304,8885.633789,8885.594727,8867.619141,8870.987305,8890.573242
305,8885.420898,8885.594727,8867.619141,8870.987305,8890.573242
306,8885.420898,8885.594727,8867.619141,8870.987305,8890.573242
307,8884.611328,8885.594727,8867.619141,8870.987305,8890.573242
308,8884.611328,8885.594727,8866.933594,8870.987305,8890.573242
309,8884.611328,8885.594727,8866.933594,8870.987305,8890.573242
310,8884.611328,8885.594727,8866.933594,8870.987305,8890.573242
311,8883.417969,8885.594727,8866.933594,8870.987305,8890.573242
312,8883.417969,8885.594727,8866.933594,8870.987305,8890.573242
